-2.46223388100839,-2.39008289472054,-2.49600104363778,-2.56783170291459,-2.71448321879861,-2.85381384641647,-2.58732276915831,-2.81566744155071,-2.52946843388097,-2.48744416831073,-2.40963315005379,-2.00104206419962,-1.98700594326258,-2.27958310896239,-2.33749649140692,-2.20576563723566,-2.74705120075067,-2.36580562518825,-2.40845146277224,-2.93164751313009,-2.94738434940801,-2.54037506933367,-2.61655703123438,-2.093166195295,-2.86799976382857,-2.84859160167785,-2.80443270716116,-2.61610274963452,-2.39056016364718,1
-2.303016432085,-2.24326924525864,-2.37789541563205,-2.32208784667684,-2.54473632662264,-2.66409523211579,-2.74650287104774,-2.76654037465233,-2.49164492516416,-2.55432113241232,-2.42855605901922,-2.07643700899721,-1.97153994468955,-2.22291243049123,-2.33509413928274,-2.39808690208641,-2.82520913084968,-2.34467346395884,-2.58934866112998,-3.01754045373089,-2.92736066668055,-2.40281423316743,-2.41689549604303,-2.34541505162366,-2.81576276519624,-2.90535392793653,-2.95743254156004,-2.7019466492304,-2.34444205393497,1
-2.37810583908404,-2.28657864275548,-2.50694596932889,-2.4772891908447,-2.45086918778549,-2.84839861731217,-2.66401405844653,-2.79935492901425,-2.46962825742351,-2.65384969662743,-2.08942913768303,-2.01579168810807,-1.92157883716291,-2.28772389942473,-2.42716855923065,-2.53227460721807,-2.78623708906227,-2.57963060836928,-2.71696915388193,-3.04349674284551,-2.90933820257204,-2.93240716054101,-3.0130703197829,-2.30234215220804,-2.87299922119788,-2.89300518520874,-2.8849639589559,-2.74410259576342,-2.60380518188086,1
-2.41107597953347,-2.35738413596665,-2.538119937725,-2.37383981948328,-2.46756738763113,-2.73833069884698,-2.70899676609488,-2.62031023839541,-2.35534230715352,-2.76935666176974,-1.99072931263386,-2.0929593754869,-1.97616999683417,-2.32050172544185,-2.35038988515462,-2.59406322681941,-2.54652764228931,-2.52406595617167,-2.9203978253597,-3.05633321597187,-2.92934102807966,-3.01553934062168,-3.00829878501203,-2.21757533138094,-2.8474110572906,-2.94625392823498,-2.96948003750653,-2.61473591630649,-2.40100630575984,1
-2.38293948971239,-2.42328760929468,-2.51940099098083,-2.33325114956524,-2.60810598159219,-2.71879061090996,-2.69718498806139,-2.80286206988493,-2.44345407141674,-2.76542130708359,-1.71221276814962,-2.00598907471017,-1.77535342906692,-2.19703147678125,-2.19238457474311,-2.48710839672391,-2.61927068932059,-2.37734807515222,-2.82734426389734,-3.05118097798184,-2.82227341821779,-2.75127298052623,-2.69992791648165,-2.22702879717859,-2.84210388858597,-2.90969953478446,-2.97605453595277,-2.68206103632145,-2.42108337387942,1
-2.33801915824652,-2.33678354374007,-2.42785288422443,-2.24568434570694,-2.58999396251534,-2.7499544656015,-2.73338543484097,-2.72248236978136,-2.2968488713112,-2.48261793306515,-2.33229897197343,-1.95461119833508,-1.760752046435,-2.0792252035954,-2.52778156177366,-2.49207616319148,-2.50073395070887,-2.76166627494333,-2.75899989441886,-3.036018627733,-2.90987064183483,-2.97208626882186,-2.9663069699303,-2.13500608924832,-2.8416972545715,-2.91216878918722,-2.95508353482985,-2.85407798173483,-2.4589690253033,1
-2.3513212785363,-2.42771917527456,-2.46514840846852,-2.50508717354563,-2.72188125031253,-2.90272753763029,-2.64350191852178,-2.8495381531085,-2.53679807560036,-2.54990427624315,-2.3009191304043,-1.87011578371988,-2.01357274606539,-2.37424762878824,-2.49321297057541,-2.29521035425609,-2.82723210708389,-2.32207541214051,-2.5615437871984,-3.00649830821923,-2.91701079915482,-2.54142379606506,-2.48117934269127,-2.20138750895071,-2.69845608978644,-2.90214901397853,-2.89033201595462,-2.7242736518768,-2.48852373502336,1
-2.3317085741059,-2.38776983542906,-2.5061814996344,-2.33122358842216,-2.54307682900007,-2.80142849590627,-2.6804912805809,-2.81803176939859,-2.38044451172612,-2.64274109196443,-2.33417257263158,-2.08661970389485,-1.8660649845335,-2.22000791854019,-2.26352038803943,-2.55574614704976,-2.7567120679674,-2.36642690208078,-2.82665830487789,-3.05711287211974,-2.93170998912531,-2.90400236618888,-2.87789216119234,-2.54789757144393,-2.75920532767148,-2.93336997732949,-2.93350464491606,-2.8579754836236,-2.46848487218086,1
-2.33927871700583,-2.19746830969042,-2.45439049958055,-2.23263079028478,-2.53319776447642,-2.70105843776939,-2.72388483696695,-2.66319940063451,-2.38130373936001,-2.76964396468677,-1.9402040277856,-2.27504199843171,-1.914597251986,-2.26558410694869,-2.30968021796641,-2.57537236452629,-2.61208253335538,-2.21898283337517,-2.85756980883676,-3.03914181909084,-2.74960446295706,-2.67596662847367,-2.43780981309248,-2.15110279590589,-2.85398465822007,-2.89224436639338,-2.8540318264339,-2.59992941450973,-2.17326373378295,1
-2.22246890939716,-2.19163425554057,-2.40750851589933,-2.42759739711301,-2.43936417581007,-2.80470453420963,-2.60872436944093,-2.82854653526561,-2.54826124281212,-2.62896184123341,-2.37045224017909,-2.03133765909486,-2.06968814762669,-2.39483046673513,-2.54556108050419,-2.46895246550981,-2.84073744412837,-2.68211345716325,-2.77386133873196,-2.96325006501736,-2.92039275930003,-2.90476614899585,-2.95785037319357,-2.03211223750752,-2.8046899572553,-2.83965316968317,-2.85130729592,-2.83515846069952,-2.35822656140669,1
