-1.34473718756188,-1.2492047548753,-0.908963572230782,-1.67400514766997,-1.84158541751606,-1.65216408888316,-2.01410977606054,-1.80337504622222,-1.62285682540445,-1.92432877141966,-2.04341775193827,-1.60657098803081,-2.24952255588898,-2.64769686447743,-2.83686456332209,-1.37478132587556,-2.17446761878151,-2.06561652939536,-2.5409259386505,-3.06546906119117,-2.81828931221162,-2.26075780483071,-2.21199640118932,-1.78441554285444,-2.49414824118202,-2.51031101983839,-2.275665446795,-2.74335559473612,-2.78008411874947,1
-1.16789355636552,-1.14509847568861,-0.968635305320008,-1.5059497057472,-1.61050403566587,-1.37851245376636,-2.03357160511027,-1.74832973267846,-1.37482598931368,-1.10117559858673,-0.937056256512255,-1.65948621056691,-2.44051775583375,-2.50494211627118,-2.75987049393135,-1.38395038415882,-2.51829257255459,-2.66336411062451,-2.88673039748961,-2.94965264063367,-2.85897126092941,-2.01878174543333,-1.74783530205401,-1.8697449234364,-2.38026156473461,-2.43066309786943,-2.27512755660594,-2.37134427345415,-2.58907848215461,1
-1.3338909236495,-1.40323721628896,-1.18285060009979,-1.88762285623078,-2.00245602073604,-1.42465963089743,-1.48551380590437,-1.98834826689527,-1.38147074210514,-0.835199739580429,-1.68615910239582,-1.57917762219571,-2.72631693895251,-2.77133090691192,-2.7369861065172,-2.00377842499141,-2.23980275661835,-2.18133385246858,-2.82713388292924,-3.01002332319987,-2.92444834206887,-2.64075455316391,-2.12296585276968,-1.41264380500769,-2.12211004954361,-2.24557191050844,-1.88763654055637,-2.17706542409813,-2.34363336878071,1
-1.26051179446664,-1.26897180432658,-1.04454486574521,-1.74787970480056,-1.81121897331973,-1.58548348530673,-2.06227239021151,-2.29534381829734,-1.76447971087489,-1.67338952289057,-1.82502970444516,-1.50941048008584,-2.50519830437522,-2.62787232169352,-2.87358941723319,-1.93300200919034,-1.34648830885759,-1.37368897166645,-2.84389273457093,-3.03706311516259,-2.84786308872703,-2.57622306534515,-1.91315374707056,-1.13939857835431,-1.43707145988157,-1.68678213981664,-1.66704829713389,-1.6401726930947,-1.85901899627753,1
-1.3739367809438,-1.29869419483757,-1.07444157942203,-1.67362619304124,-1.82902533956147,-1.91442102729827,-2.08515770046703,-1.91847344394277,-1.31612199022713,-0.873419171340926,-1.23177717331576,-1.91785598056519,-2.53015971912716,-2.72583283114842,-2.83264685940589,-1.54681123939501,-2.52465757587093,-2.28355675375968,-2.74814982676391,-3.03293821211679,-2.84121726880848,-2.6346896065249,-2.11602981074984,-1.85182714843935,-2.19411465949069,-2.34019059053315,-2.07432311816952,-2.44423674573111,-2.56118612310846,1
-1.33677729802422,-1.37683031687754,-1.06582359866133,-1.86962596470025,-1.97280682725534,-1.41715636578567,-1.83595565135809,-2.34503720350875,-1.59003246701827,-1.58254243978701,-1.79175515647914,-1.86958864872136,-2.61278333215903,-2.81887774646459,-2.80175246140183,-1.63770928189476,-2.35654030357946,-2.25930556746342,-2.68741312409472,-3.03652997813374,-2.94756135575522,-2.37422636903033,-1.63139061843294,-1.51021608573395,-1.89556029837501,-2.09175298757375,-2.06333489889898,-2.11255236052775,-2.1844977578509,1
-1.484607709355,-1.67789383179283,-1.45562176143906,-1.97894400558678,-2.00075192079799,-1.71082511597875,-1.57755633167523,-2.06044750422309,-1.2597462826683,-1.02871790988108,-1.71054403249273,-1.99084764563583,-2.57839827136051,-2.86302726639249,-2.93843443391097,-1.99526739813091,-2.58210502803457,-2.36620644833804,-2.70396013007854,-3.02771060117746,-2.93150963129066,-2.67360889490037,-1.75469934084993,-1.54333547475146,-2.27084911597166,-2.5542390032294,-2.59181083470344,-1.85212172329647,-2.1043338994608,1
-1.42450689566418,-1.84361567362588,-1.74333765213804,-2.11686979327909,-2.01277293065848,-2.03091389720275,-1.98759083446751,-1.58480948674361,-1.07212363419109,-0.701432455992338,-0.716236190999303,-1.83895031722396,-2.4731201266174,-2.62886559874974,-2.56827471848689,-1.2183034414796,-2.72657173044434,-2.50594799411267,-2.80897765734042,-3.05896501560689,-2.8686160698356,-2.19287914683031,-1.86369243995807,-1.86943998959934,-2.29059388825137,-2.3448533692167,-2.25955428298088,-2.4366239180517,-2.76553071669784,1
-1.37973685209432,-1.78588598848836,-1.56246841341906,-1.8099387943355,-1.61874086384214,-1.50915944176885,-1.86482801509485,-2.2954710210887,-2.16970078478892,-2.29262652764548,-2.28049647029701,-2.06969148234432,-2.66005505922409,-2.75163779396313,-2.85995114680092,-2.24387522319972,-2.74613250079051,-2.66516794951884,-2.92083745500923,-2.97937589297961,-2.98515620205551,-2.74858483074164,-2.41973965562462,-1.23794202095826,-1.27063893792341,-1.51440846190591,-1.54866012805992,-1.82376498398619,-1.8810837667491,1
-1.38230898575095,-1.23020797945839,-1.00835190868576,-1.59822347780365,-1.82934573104179,-1.75684634559915,-2.06649374160537,-1.93986744343085,-1.37298671273875,-1.71871119414158,-1.86839393981479,-1.88558745457865,-2.55549302129626,-2.62129984637547,-2.9855453705938,-2.19271782810293,-1.26039127123547,-1.70309919766618,-2.88425588156631,-3.01651192472016,-2.90389978096292,-2.74456168814502,-2.47660301930878,-1.44888949581655,-1.90729237897034,-2.23858295417561,-2.11923524902141,-1.57065591091964,-1.704100697214,1
